Environment,Species,Pair,N,C,Aux1,Aux2,Mean,SEM,mono_aux1,Aux_OD_for_norm_mean1,Aux_OD_for_norm_sem1,mono_aux2,Aux_OD_for_norm_mean2,Aux_OD_for_norm_sem2,Auxs_growth_wo_AA,Norm_mean,Norm_sem,NS,CS,WT_mean,WT_sem,M_mean,M_sem,F_mean,F_sem,R_mean,R_sem,C_mean,C_sem,S_mean,S_sem,L_mean,L_sem,max_aux_mean,max_aux_sem,min_aux_mean,min_aux_sem
Ala + Fum,Ec,F+F,Ala,Fum,F,F,0.06266666666666666,0.005846176338238332,F,0.06266666666666666,0.005846176338238332,F,0.06266666666666666,0.005846176338238332,0.12533333333333332,0.005,0.010125874447835765,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.5815,0.03025089530355535,0.5815,0.03025089530355535
Ala + Fum,Ec,M+F,Ala,Fum,M,F,0.6925,0.07216035384244363,M,0.005,0.0,F,0.06266666666666666,0.005846176338238332,0.06766666666666667,0.6248333333333334,0.07239678476593035,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.6955,0.059849672792199375,0.5815,0.03025089530355535
Ala + Fum,Ec,C+L,Ala,Fum,C,L,0.0075,0.0015864005379054393,C,0.005,0.0,L,0.005,0.0,0.01,0.005,0.0015864005379054393,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.28583333333333333,0.02284063143707819,0.03266666666666667,0.0011450376024878448
Ala + Fum,Ec,F+L,Ala,Fum,F,L,0.07916666666666666,0.006128712027099259,F,0.06266666666666666,0.005846176338238332,L,0.005,0.0,0.06766666666666667,0.011499999999999996,0.008469881279503795,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.5815,0.03025089530355535,0.28583333333333333,0.02284063143707819
Ala + Fum,Ec,L+L,Ala,Fum,L,L,0.005,0.0,L,0.005,0.0,L,0.005,0.0,0.01,0.005,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.28583333333333333,0.02284063143707819,0.28583333333333333,0.02284063143707819
Ala + Fum,Ec,M+L,Ala,Fum,M,L,0.03183333333333333,0.0050557997499021965,M,0.005,0.0,L,0.005,0.0,0.01,0.02183333333333333,0.0050557997499021965,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.6955,0.059849672792199375,0.28583333333333333,0.02284063143707819
Ala + Fum,Ec,R+L,Ala,Fum,R,L,0.011999999999999999,0.002294921930407801,R,0.005,0.0,L,0.005,0.0,0.01,0.005,0.002294921930407801,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.359,0.020466232351526416,0.28583333333333333,0.02284063143707819
Ala + Fum,Ec,S+L,Ala,Fum,S,L,0.005,0.0,S,0.005,0.0,L,0.005,0.0,0.01,0.005,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.28583333333333333,0.02284063143707819,0.10116666666666667,0.020528706188597902
Ala + Fum,Ec,M+M,Ala,Fum,M,M,0.005,0.0,M,0.005,0.0,M,0.005,0.0,0.01,0.005,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.6955,0.059849672792199375,0.6955,0.059849672792199375
Ala + Fum,Ec,F+R,Ala,Fum,F,R,0.15166666666666667,0.02590581230363393,F,0.06266666666666666,0.005846176338238332,R,0.005,0.0,0.06766666666666667,0.084,0.026557275630020655,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.5815,0.03025089530355535,0.359,0.020466232351526416
Ala + Fum,Ec,M+R,Ala,Fum,M,R,0.34450000000000003,0.08596617551882445,M,0.005,0.0,R,0.005,0.0,0.01,0.3345,0.08596617551882445,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.6955,0.059849672792199375,0.359,0.020466232351526416
Ala + Fum,Ec,R+R,Ala,Fum,R,R,0.005,0.0,R,0.005,0.0,R,0.005,0.0,0.01,0.005,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.359,0.020466232351526416,0.359,0.020466232351526416
Ala + Fum,Ec,C+S,Ala,Fum,C,S,0.005,0.0,C,0.005,0.0,S,0.005,0.0,0.01,0.005,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.10116666666666667,0.020528706188597902,0.03266666666666667,0.0011450376024878448
Ala + Fum,Ec,F+S,Ala,Fum,F,S,0.03975,0.004308421984903521,F,0.06266666666666666,0.005846176338238332,S,0.005,0.0,0.06766666666666667,0.005,0.00726225018694466,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.5815,0.03025089530355535,0.10116666666666667,0.020528706188597902
Ala + Fum,Ec,M+S,Ala,Fum,M,S,0.007666666666666666,0.0008432740427115674,M,0.005,0.0,S,0.005,0.0,0.01,0.005,0.0008432740427115674,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.6955,0.059849672792199375,0.10116666666666667,0.020528706188597902
Ala + Fum,Ec,R+S,Ala,Fum,R,S,0.011666666666666667,0.0005577733510227171,R,0.005,0.0,S,0.005,0.0,0.01,0.005,0.0005577733510227171,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.359,0.020466232351526416,0.10116666666666667,0.020528706188597902
Ala + Fum,Ec,S+S,Ala,Fum,S,S,0.005,0.0,S,0.005,0.0,S,0.005,0.0,0.01,0.005,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.10116666666666667,0.020528706188597902,0.10116666666666667,0.020528706188597902
Ala + Fum,Ec,WT+WT,Ala,Fum,WT,WT,0.5588333333333333,0.012644937502591477,,,,,,,,0.5588333333333333,0.0,Ala,Fum,0.5588333333333333,0.012644937502591477,0.6955,0.059849672792199375,0.5815,0.03025089530355535,0.359,0.020466232351526416,0.03266666666666667,0.0011450376024878448,0.10116666666666667,0.020528706188597902,0.28583333333333333,0.02284063143707819,0.5588333333333333,0.012644937502591477,0.5588333333333333,0.012644937502591477
Ala + Gluc,Bs,C+C,Ala,Gluc,C,C,0.005,0.0,C,0.005,0.0,C,0.005,0.0,0.01,0.005,0.0,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.11466666666666665,0.019863981921502488,0.11466666666666665,0.019863981921502488
Ala + Gluc,Bs,F+C,Ala,Gluc,F,C,0.035666666666666666,0.006146362971528591,F,0.01933333333333333,0.0043179213105896735,C,0.005,0.0,0.024333333333333332,0.011333333333333334,0.0075114727066150095,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.15233333333333335,0.03264523106230236,0.11466666666666665,0.019863981921502488
Ala + Gluc,Bs,M+C,Ala,Gluc,M,C,0.014499999999999999,0.005239274758971894,M,0.006000000000000001,0.000632455532033676,C,0.005,0.0,0.011000000000000001,0.005,0.005277309920783505,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.2061666666666667,0.01144382414715951,0.11466666666666665,0.019863981921502488
Ala + Gluc,Bs,R+C,Ala,Gluc,R,C,0.043500000000000004,0.008724486613358215,R,0.005333333333333333,0.0003333333333333334,C,0.005,0.0,0.010333333333333333,0.03316666666666667,0.008730852064820353,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.11466666666666665,0.019863981921502488,0.05933333333333333,0.0063595946761129726
Ala + Gluc,Bs,F+F,Ala,Gluc,F,F,0.01933333333333333,0.0043179213105896735,F,0.01933333333333333,0.0043179213105896735,F,0.01933333333333333,0.0043179213105896735,0.03866666666666666,0.005,0.007478859093025709,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.15233333333333335,0.03264523106230236,0.15233333333333335,0.03264523106230236
Ala + Gluc,Bs,M+F,Ala,Gluc,M,F,0.05416666666666667,0.010706436278135584,M,0.006000000000000001,0.000632455532033676,F,0.01933333333333333,0.0043179213105896735,0.025333333333333333,0.028833333333333336,0.011561670390658184,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236
Ala + Gluc,Bs,C+L,Ala,Gluc,C,L,0.006333333333333333,0.0011450376024878448,C,0.005,0.0,L,0.005,0.0,0.01,0.005,0.0011450376024878448,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.19883333333333333,0.0235844817152673,0.11466666666666665,0.019863981921502488
Ala + Gluc,Bs,F+L,Ala,Gluc,F,L,0.05483333333333334,0.009934507760550819,F,0.01933333333333333,0.0043179213105896735,L,0.005,0.0,0.024333333333333332,0.030500000000000006,0.01083230764375204,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.19883333333333333,0.0235844817152673,0.15233333333333335,0.03264523106230236
Ala + Gluc,Bs,L+L,Ala,Gluc,L,L,0.005,0.0,L,0.005,0.0,L,0.005,0.0,0.01,0.005,0.0,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.19883333333333333,0.0235844817152673,0.19883333333333333,0.0235844817152673
Ala + Gluc,Bs,M+L,Ala,Gluc,M,L,0.0535,0.009608156257402701,M,0.006000000000000001,0.000632455532033676,L,0.005,0.0,0.011000000000000001,0.042499999999999996,0.009628949406174418,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.2061666666666667,0.01144382414715951,0.19883333333333333,0.0235844817152673
Ala + Gluc,Bs,R+L,Ala,Gluc,R,L,0.05316666666666667,0.011136775914858742,R,0.005333333333333333,0.0003333333333333334,L,0.005,0.0,0.010333333333333333,0.042833333333333334,0.011141763275572179,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.19883333333333333,0.0235844817152673,0.05933333333333333,0.0063595946761129726
Ala + Gluc,Bs,S+L,Ala,Gluc,S,L,0.033999999999999996,0.02303909720453473,S,0.005,0.0,L,0.005,0.0,0.01,0.023999999999999994,0.02303909720453473,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.19883333333333333,0.0235844817152673,0.1275,0.012208603523745042
Ala + Gluc,Bs,M+M,Ala,Gluc,M,M,0.006000000000000001,0.000632455532033676,M,0.006000000000000001,0.000632455532033676,M,0.006000000000000001,0.000632455532033676,0.012000000000000002,0.005,0.0010954451150103324,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.2061666666666667,0.01144382414715951,0.2061666666666667,0.01144382414715951
Ala + Gluc,Bs,F+R,Ala,Gluc,F,R,0.07033333333333333,0.010995958853647602,F,0.01933333333333333,0.0043179213105896735,R,0.005333333333333333,0.0003333333333333334,0.024666666666666663,0.04566666666666667,0.011818065267490557,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726
Ala + Gluc,Bs,M+R,Ala,Gluc,M,R,0.036,0.0035118845842842463,M,0.006000000000000001,0.000632455532033676,R,0.005333333333333333,0.0003333333333333334,0.011333333333333334,0.024666666666666663,0.003583914681524163,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.2061666666666667,0.01144382414715951,0.05933333333333333,0.0063595946761129726
Ala + Gluc,Bs,R+R,Ala,Gluc,R,R,0.005333333333333333,0.0003333333333333334,R,0.005333333333333333,0.0003333333333333334,R,0.005333333333333333,0.0003333333333333334,0.010666666666666666,0.005,0.0005773502691896258,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.05933333333333333,0.0063595946761129726,0.05933333333333333,0.0063595946761129726
Ala + Gluc,Bs,C+S,Ala,Gluc,C,S,0.008666666666666666,0.002170509412813294,C,0.005,0.0,S,0.005,0.0,0.01,0.005,0.002170509412813294,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.1275,0.012208603523745042,0.11466666666666665,0.019863981921502488
Ala + Gluc,Bs,F+S,Ala,Gluc,F,S,0.043000000000000003,0.003502380143083652,F,0.01933333333333333,0.0043179213105896735,S,0.005,0.0,0.024333333333333332,0.01866666666666667,0.0055597761745515535,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.15233333333333335,0.03264523106230236,0.1275,0.012208603523745042
Ala + Gluc,Bs,M+S,Ala,Gluc,M,S,0.016166666666666666,0.004826431854325143,M,0.006000000000000001,0.000632455532033676,S,0.005,0.0,0.011000000000000001,0.005166666666666665,0.00486769395550341,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.2061666666666667,0.01144382414715951,0.1275,0.012208603523745042
Ala + Gluc,Bs,R+S,Ala,Gluc,R,S,0.05833333333333333,0.007342418614537795,R,0.005333333333333333,0.0003333333333333334,S,0.005,0.0,0.010333333333333333,0.047999999999999994,0.007349981103528241,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.1275,0.012208603523745042,0.05933333333333333,0.0063595946761129726
Ala + Gluc,Bs,S+S,Ala,Gluc,S,S,0.005,0.0,S,0.005,0.0,S,0.005,0.0,0.01,0.005,0.0,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.1275,0.012208603523745042,0.1275,0.012208603523745042
Ala + Gluc,Bs,WT+WT,Ala,Gluc,WT,WT,0.030666666666666665,0.012740137797964004,,,,,,,,0.030666666666666665,0.0,Ala,Gluc,0.030666666666666665,0.012740137797964004,0.2061666666666667,0.01144382414715951,0.15233333333333335,0.03264523106230236,0.05933333333333333,0.0063595946761129726,0.11466666666666665,0.019863981921502488,0.1275,0.012208603523745042,0.19883333333333333,0.0235844817152673,0.030666666666666665,0.012740137797964004,0.030666666666666665,0.012740137797964004
Ala + Gluc,Ec,C+C,Ala,Gluc,C,C,0.006166666666666667,0.0011666666666666668,C,0.006166666666666667,0.0011666666666666668,C,0.006166666666666667,0.0011666666666666668,0.012333333333333333,0.005,0.00202072594216369,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.09166666666666667,0.00387011340632,0.09166666666666667,0.00387011340632
Ala + Gluc,Ec,F+C,Ala,Gluc,F,C,0.08066666666666666,0.004310194633398564,F,0.09916666666666667,0.007152699568072961,C,0.006166666666666667,0.0011666666666666668,0.10533333333333333,0.005,0.00843208159353312,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.09166666666666667,0.00387011340632,0.0675,0.0023487585373270425
Ala + Gluc,Ec,M+C,Ala,Gluc,M,C,0.010666666666666666,0.001201850425154663,M,0.006333333333333333,0.0008819171036881968,C,0.006166666666666667,0.0011666666666666668,0.0125,0.005,0.001892969448600091,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.09166666666666667,0.00387011340632,0.0725,0.003106444913401813
Ala + Gluc,Ec,R+C,Ala,Gluc,R,C,0.016333333333333335,0.0013333333333333337,R,0.005,0.0,C,0.006166666666666667,0.0011666666666666668,0.011166666666666667,0.005166666666666668,0.0017716909687891086,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.09166666666666667,0.00387011340632,0.0655,0.00915696456256111
Ala + Gluc,Ec,F+F,Ala,Gluc,F,F,0.09916666666666667,0.007152699568072961,F,0.09916666666666667,0.007152699568072961,F,0.09916666666666667,0.007152699568072961,0.19833333333333333,0.005,0.012388839063178333,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.0675,0.0023487585373270425,0.0675,0.0023487585373270425
Ala + Gluc,Ec,M+F,Ala,Gluc,M,F,0.125,0.0484850492420086,M,0.006333333333333333,0.0008819171036881968,F,0.09916666666666667,0.007152699568072961,0.1055,0.019500000000000003,0.04901774055267019,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.0725,0.003106444913401813,0.0675,0.0023487585373270425
Ala + Gluc,Ec,C+L,Ala,Gluc,C,L,0.016833333333333336,0.0008333333333333334,C,0.006166666666666667,0.0011666666666666668,L,0.005166666666666667,0.0001666666666666667,0.011333333333333334,0.005500000000000001,0.0014433756729740645,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.09166666666666667,0.00387011340632,0.04533333333333334,0.004417138339593985
Ala + Gluc,Ec,F+L,Ala,Gluc,F,L,0.07633333333333334,0.005456901847914966,F,0.09916666666666667,0.007152699568072961,L,0.005166666666666667,0.0001666666666666667,0.10433333333333333,0.005,0.008998147957589199,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.0675,0.0023487585373270425,0.04533333333333334,0.004417138339593985
Ala + Gluc,Ec,L+L,Ala,Gluc,L,L,0.005166666666666667,0.0001666666666666667,L,0.005166666666666667,0.0001666666666666667,L,0.005166666666666667,0.0001666666666666667,0.010333333333333333,0.005,0.0002886751345948129,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.04533333333333334,0.004417138339593985,0.04533333333333334,0.004417138339593985
Ala + Gluc,Ec,M+L,Ala,Gluc,M,L,0.034999999999999996,0.005465040408511786,M,0.006333333333333333,0.0008819171036881968,L,0.005166666666666667,0.0001666666666666667,0.0115,0.023499999999999997,0.00553825082695089,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.0725,0.003106444913401813,0.04533333333333334,0.004417138339593985
Ala + Gluc,Ec,R+L,Ala,Gluc,R,L,0.0335,0.0062596592026509966,R,0.005,0.0,L,0.005166666666666667,0.0001666666666666667,0.010166666666666668,0.023333333333333334,0.006261877602693228,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.0655,0.00915696456256111,0.04533333333333334,0.004417138339593985
Ala + Gluc,Ec,S+L,Ala,Gluc,S,L,0.005166666666666667,0.00016666666666666663,S,0.005,0.0,L,0.005166666666666667,0.0001666666666666667,0.010166666666666668,0.005,0.00023570226039551585,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985
Ala + Gluc,Ec,M+M,Ala,Gluc,M,M,0.006333333333333333,0.0008819171036881968,M,0.006333333333333333,0.0008819171036881968,M,0.006333333333333333,0.0008819171036881968,0.012666666666666666,0.005,0.0015275252316519464,Ala,Gluc,0.05533333333333334,0.002666666666666666,0.0725,0.003106444913401813,0.0675,0.0023487585373270425,0.0655,0.00915696456256111,0.09166666666666667,0.00387011340632,0.04683333333333334,0.0017779513804126114,0.04533333333333334,0.004417138339593985,0.0725,0.003106444913401813,0.0725,0.003106444913401813
