fold,block,repeat,rmse_increase,base_rmse,rmse_perm,n_test
20,Species,4,0.01766978167701653,0.0361926356133831,0.05386241729039963,80
20,Species,5,0.01401646708519795,0.0361926356133831,0.05020910269858105,80
20,Species,6,0.01420090763858537,0.0361926356133831,0.05039354325196847,80
20,Species,7,0.018903238954831182,0.0361926356133831,0.055095874568214284,80
20,Species,8,0.009486109873780131,0.0361926356133831,0.04567874548716323,80
20,Species,9,0.019986031946436056,0.0361926356133831,0.05617866755981916,80
20,AA requirements,0,0.0014448841629735934,0.0361926356133831,0.037637519776356695,80
20,AA requirements,1,0.0023065026190024485,0.0361926356133831,0.03849913823238555,80
20,AA requirements,2,0.00023934062853082916,0.0361926356133831,0.03643197624191393,80
20,AA requirements,3,0.0003700220486892933,0.0361926356133831,0.036562657662072395,80
20,AA requirements,4,-0.0006559223461324593,0.0361926356133831,0.03553671326725064,80
20,AA requirements,5,0.002084601905376085,0.0361926356133831,0.03827723751875919,80
20,AA requirements,6,0.000381957357469917,0.0361926356133831,0.03657459297085302,80
20,AA requirements,7,0.0019539728988922853,0.0361926356133831,0.03814660851227539,80
20,AA requirements,8,0.0018323528501139885,0.0361926356133831,0.03802498846349709,80
20,AA requirements,9,0.0019446675213988657,0.0361926356133831,0.03813730313478197,80
21,Auxotroph type,0,0.015913079628822907,0.05627206707854959,0.0721851467073725,81
21,Auxotroph type,1,0.014074924158768973,0.05627206707854959,0.07034699123731857,81
21,Auxotroph type,2,0.016216521991838803,0.05627206707854959,0.0724885890703884,81
21,Auxotroph type,3,0.015881873748322187,0.05627206707854959,0.07215394082687178,81
21,Auxotroph type,4,0.016048938682588804,0.05627206707854959,0.0723210057611384,81
21,Auxotroph type,5,0.020175416368117746,0.05627206707854959,0.07644748344666734,81
21,Auxotroph type,6,0.01408203932394228,0.05627206707854959,0.07035410640249187,81
21,Auxotroph type,7,0.01542154417808611,0.05627206707854959,0.0716936112566357,81
21,Auxotroph type,8,0.011886690132199326,0.05627206707854959,0.06815875721074892,81
21,Auxotroph type,9,0.019683083971606286,0.05627206707854959,0.07595515105015588,81
21,Prototroph growth,0,0.007122498118022139,0.05627206707854959,0.06339456519657173,81
21,Prototroph growth,1,0.00826542530823099,0.05627206707854959,0.06453749238678058,81
21,Prototroph growth,2,0.009339453287855973,0.05627206707854959,0.06561152036640557,81
21,Prototroph growth,3,0.0020358855992874403,0.05627206707854959,0.05830795267783703,81
21,Prototroph growth,4,0.0055865655757941154,0.05627206707854959,0.06185863265434371,81
21,Prototroph growth,5,0.004900099183957757,0.05627206707854959,0.06117216626250735,81
21,Prototroph growth,6,0.006287039209247738,0.05627206707854959,0.06255910628779733,81
21,Prototroph growth,7,0.009699899231247047,0.05627206707854959,0.06597196630979664,81
21,Prototroph growth,8,0.005046966634648854,0.05627206707854959,0.06131903371319845,81
21,Prototroph growth,9,0.007755518809435605,0.05627206707854959,0.0640275858879852,81
21,Environment,0,0.006172747352013799,0.05627206707854959,0.06244481443056339,81
21,Environment,1,0.007230610733736556,0.05627206707854959,0.06350267781228615,81
21,Environment,2,0.010704523393890553,0.05627206707854959,0.06697659047244015,81
21,Environment,3,0.0062519484098444295,0.05627206707854959,0.06252401548839402,81
21,Environment,4,0.010120084677335273,0.05627206707854959,0.06639215175588487,81
21,Environment,5,0.010369064142399118,0.05627206707854959,0.06664113122094871,81
21,Environment,6,0.0044386561423958235,0.05627206707854959,0.060710723220945416,81
21,Environment,7,0.007848835124808135,0.05627206707854959,0.06412090220335773,81
21,Environment,8,0.010129578820878532,0.05627206707854959,0.06640164589942812,81
21,Environment,9,0.006622384820022642,0.05627206707854959,0.06289445189857223,81
21,Species,0,0.013183312399155128,0.05627206707854959,0.06945537947770472,81
21,Species,1,0.01541163101257785,0.05627206707854959,0.07168369809112744,81
21,Species,2,0.013299111018729978,0.05627206707854959,0.06957117809727957,81
21,Species,3,0.012697244670613228,0.05627206707854959,0.06896931174916282,81
21,Species,4,0.011309437503645797,0.05627206707854959,0.06758150458219539,81
21,Species,5,0.011819163660218637,0.05627206707854959,0.06809123073876823,81
21,Species,6,0.00989526029387526,0.05627206707854959,0.06616732737242485,81
21,Species,7,0.011607379756045061,0.05627206707854959,0.06787944683459465,81
21,Species,8,0.014378938022617749,0.05627206707854959,0.07065100510116734,81
21,Species,9,0.015260379224918783,0.05627206707854959,0.07153244630346837,81
21,AA requirements,0,0.004163873993261034,0.05627206707854959,0.06043594107181063,81
21,AA requirements,1,0.004126333155763794,0.05627206707854959,0.060398400234313386,81
21,AA requirements,2,0.004356765493289817,0.05627206707854959,0.06062883257183941,81
21,AA requirements,3,0.0037291459256576995,0.05627206707854959,0.06000121300420729,81
21,AA requirements,4,0.004945466802468955,0.05627206707854959,0.06121753388101855,81
21,AA requirements,5,0.003949867553398809,0.05627206707854959,0.0602219346319484,81
21,AA requirements,6,0.004561725757072789,0.05627206707854959,0.06083379283562238,81
21,AA requirements,7,0.0030814341023430655,0.05627206707854959,0.05935350118089266,81
21,AA requirements,8,0.0050419584782874435,0.05627206707854959,0.061314025556837036,81
21,AA requirements,9,0.0038013305814197165,0.05627206707854959,0.06007339765996931,81
22,Auxotroph type,0,0.012077617571051497,0.023004574588006484,0.03508219215905798,71
22,Auxotroph type,1,0.012054423860807476,0.023004574588006484,0.03505899844881396,71
22,Auxotroph type,2,0.007823673221452488,0.023004574588006484,0.03082824780945897,71
22,Auxotroph type,3,0.007735650567215414,0.023004574588006484,0.030740225155221897,71
22,Auxotroph type,4,0.011869982907718082,0.023004574588006484,0.034874557495724566,71
22,Auxotroph type,5,0.005826963751567299,0.023004574588006484,0.028831538339573783,71
22,Auxotroph type,6,0.011575606030625726,0.023004574588006484,0.03458018061863221,71
22,Auxotroph type,7,0.006788435445691229,0.023004574588006484,0.029793010033697713,71
22,Auxotroph type,8,0.008378098081418393,0.023004574588006484,0.03138267266942488,71
22,Auxotroph type,9,0.007961123856479534,0.023004574588006484,0.030965698444486017,71
22,Prototroph growth,0,-0.0002612383411492204,0.023004574588006484,0.022743336246857263,71
22,Prototroph growth,1,-0.0008469707523221584,0.023004574588006484,0.022157603835684325,71
22,Prototroph growth,2,0.0005002611758568136,0.023004574588006484,0.023504835763863297,71
22,Prototroph growth,3,0.0002980526819423186,0.023004574588006484,0.023302627269948802,71
22,Prototroph growth,4,0.0006146875347970426,0.023004574588006484,0.023619262122803526,71
22,Prototroph growth,5,0.0021642836491932715,0.023004574588006484,0.025168858237199755,71
22,Prototroph growth,6,0.0026733421706251967,0.023004574588006484,0.02567791675863168,71
22,Prototroph growth,7,0.0008423286425425225,0.023004574588006484,0.023846903230549006,71
22,Prototroph growth,8,0.000437528632601443,0.023004574588006484,0.023442103220607927,71
22,Prototroph growth,9,-0.00017028198460553035,0.023004574588006484,0.022834292603400953,71
22,Environment,0,0.006803374088695965,0.023004574588006484,0.02980794867670245,71
22,Environment,1,0.005134782277022049,0.023004574588006484,0.028139356865028532,71
22,Environment,2,0.00646317534865954,0.023004574588006484,0.029467749936666024,71
22,Environment,3,0.006637439718367142,0.023004574588006484,0.029642014306373626,71
22,Environment,4,0.009151215660988823,0.023004574588006484,0.03215579024899531,71
22,Environment,5,0.008112909186961653,0.023004574588006484,0.031117483774968136,71
22,Environment,6,0.0031672518325202084,0.023004574588006484,0.026171826420526692,71
22,Environment,7,0.006042007595463864,0.023004574588006484,0.029046582183470348,71
22,Environment,8,0.00467144663782168,0.023004574588006484,0.027676021225828164,71
22,Environment,9,0.0059114183043258856,0.023004574588006484,0.02891599289233237,71
22,Species,0,0.013982561574932398,0.023004574588006484,0.03698713616293888,71
22,Species,1,0.007560605038810789,0.023004574588006484,0.030565179626817273,71
22,Species,2,0.01865988926393629,0.023004574588006484,0.04166446385194277,71
22,Species,3,0.018277975615929594,0.023004574588006484,0.04128255020393608,71
22,Species,4,0.009761098789384609,0.023004574588006484,0.03276567337739109,71
22,Species,5,0.009856110187106422,0.023004574588006484,0.032860684775112906,71
22,Species,6,0.015163338218743681,0.023004574588006484,0.038167912806750165,71
22,Species,7,0.016142679809833832,0.023004574588006484,0.039147254397840316,71
22,Species,8,0.018817980234430223,0.023004574588006484,0.04182255482243671,71
22,Species,9,0.013415986247601826,0.023004574588006484,0.03642056083560831,71
22,AA requirements,0,0.0014813547054394194,0.023004574588006484,0.024485929293445903,71
22,AA requirements,1,0.001028214645839888,0.023004574588006484,0.02403278923384637,71
22,AA requirements,2,0.0014044664668548604,0.023004574588006484,0.024409041054861344,71
22,AA requirements,3,0.0016744782436128973,0.023004574588006484,0.02467905283161938,71
22,AA requirements,4,0.0018973067803964884,0.023004574588006484,0.024901881368402972,71
22,AA requirements,5,0.0014657296324289346,0.023004574588006484,0.024470304220435418,71
22,AA requirements,6,0.0019451013668414924,0.023004574588006484,0.024949675954847976,71
22,AA requirements,7,0.0015745685191290194,0.023004574588006484,0.024579143107135503,71
22,AA requirements,8,0.0015833140859447432,0.023004574588006484,0.024587888673951227,71
22,AA requirements,9,0.001694559672335269,0.023004574588006484,0.024699134260341753,71
23,Auxotroph type,0,0.007595714602987105,0.02694490049992337,0.034540615102910475,95
23,Auxotroph type,1,0.008877714492760074,0.02694490049992337,0.035822614992683445,95
23,Auxotroph type,2,0.00806816400691188,0.02694490049992337,0.03501306450683525,95
23,Auxotroph type,3,0.00874817463376697,0.02694490049992337,0.03569307513369034,95
23,Auxotroph type,4,0.00672395046459601,0.02694490049992337,0.03366885096451938,95
23,Auxotroph type,5,0.007324633360104391,0.02694490049992337,0.03426953386002776,95
23,Auxotroph type,6,0.006095348253785073,0.02694490049992337,0.033040248753708444,95
23,Auxotroph type,7,0.007580652351553325,0.02694490049992337,0.034525552851476696,95
23,Auxotroph type,8,0.008735889996671502,0.02694490049992337,0.03568079049659487,95
23,Auxotroph type,9,0.005234850117848775,0.02694490049992337,0.032179750617772146,95
23,Prototroph growth,0,0.004241739403665339,0.02694490049992337,0.03118663990358871,95
23,Prototroph growth,1,0.0028691661069914186,0.02694490049992337,0.02981406660691479,95
23,Prototroph growth,2,0.003941722160395109,0.02694490049992337,0.03088662266031848,95
23,Prototroph growth,3,0.005423866254468241,0.02694490049992337,0.03236876675439161,95
23,Prototroph growth,4,0.0037375678866567556,0.02694490049992337,0.030682468386580126,95
23,Prototroph growth,5,0.0019575580972961623,0.02694490049992337,0.028902458597219533,95
23,Prototroph growth,6,0.004433022991538232,0.02694490049992337,0.0313779234914616,95
23,Prototroph growth,7,0.004031156604893667,0.02694490049992337,0.03097605710481704,95
23,Prototroph growth,8,0.0039317403803383714,0.02694490049992337,0.030876640880261742,95
23,Prototroph growth,9,0.0045033858685059915,0.02694490049992337,0.03144828636842936,95
23,Environment,0,0.0044002006547579665,0.02694490049992337,0.03134510115468134,95
23,Environment,1,0.0037980782168759164,0.02694490049992337,0.030742978716799287,95
23,Environment,2,0.0037241732101484584,0.02694490049992337,0.03066907371007183,95
23,Environment,3,0.002866056653369295,0.02694490049992337,0.029810957153292666,95
23,Environment,4,0.003386075575821667,0.02694490049992337,0.030330976075745038,95
23,Environment,5,0.002886782009181476,0.02694490049992337,0.029831682509104847,95
23,Environment,6,0.005968377122145655,0.02694490049992337,0.032913277622069026,95
23,Environment,7,0.0042258051023948,0.02694490049992337,0.03117070560231817,95
23,Environment,8,0.00336407152232579,0.02694490049992337,0.03030897202224916,95
23,Environment,9,0.0050860688531019806,0.02694490049992337,0.03203096935302535,95
23,Species,0,0.006320252374474377,0.02694490049992337,0.03326515287439775,95
23,Species,1,0.008412241907623175,0.02694490049992337,0.035357142407546546,95
23,Species,2,0.004020826939015388,0.02694490049992337,0.03096572743893876,95
23,Species,3,0.00879565632316236,0.02694490049992337,0.03574055682308573,95
23,Species,4,0.003176817059423045,0.02694490049992337,0.030121717559346416,95
23,Species,5,0.010582681617726606,0.02694490049992337,0.03752758211764998,95
23,Species,6,0.004143224988560235,0.02694490049992337,0.031088125488483605,95
23,Species,7,0.01247194955862763,0.02694490049992337,0.039416850058551,95
23,Species,8,0.008479305262107325,0.02694490049992337,0.035424205762030696,95
23,Species,9,0.007749047793230223,0.02694490049992337,0.034693948293153594,95
23,AA requirements,0,0.0020952997158365377,0.02694490049992337,0.02904020021575991,95
23,AA requirements,1,0.0027042410028197093,0.02694490049992337,0.02964914150274308,95
23,AA requirements,2,0.001780458514423721,0.02694490049992337,0.028725359014347092,95
23,AA requirements,3,0.0017800836283219483,0.02694490049992337,0.02872498412824532,95
23,AA requirements,4,0.0012030069286877547,0.02694490049992337,0.028147907428611126,95
23,AA requirements,5,0.0022513921008685787,0.02694490049992337,0.02919629260079195,95
23,AA requirements,6,0.003144888066150927,0.02694490049992337,0.030089788566074298,95
23,AA requirements,7,0.003545935463602941,0.02694490049992337,0.03049083596352631,95
23,AA requirements,8,0.003943523544003583,0.02694490049992337,0.030888424043926953,95
23,AA requirements,9,0.002035828459108161,0.02694490049992337,0.028980728959031532,95
24,Auxotroph type,0,0.02058831400479519,0.021967356070801483,0.04255567007559667,95
24,Auxotroph type,1,0.017287312237385534,0.021967356070801483,0.03925466830818702,95
24,Auxotroph type,2,0.013441342825448309,0.021967356070801483,0.03540869889624979,95
24,Auxotroph type,3,0.01788373725019888,0.021967356070801483,0.03985109332100036,95
24,Auxotroph type,4,0.01556031982618445,0.021967356070801483,0.03752767589698593,95
24,Auxotroph type,5,0.021597554344090684,0.021967356070801483,0.04356491041489217,95
24,Auxotroph type,6,0.021577843476523854,0.021967356070801483,0.04354519954732534,95
24,Auxotroph type,7,0.015568824150541845,0.021967356070801483,0.03753618022134333,95
24,Auxotroph type,8,0.01739692645925167,0.021967356070801483,0.039364282530053155,95
24,Auxotroph type,9,0.024446863324923157,0.021967356070801483,0.04641421939572464,95
24,Prototroph growth,0,0.009708257566309345,0.021967356070801483,0.03167561363711083,95
24,Prototroph growth,1,0.00669167416985798,0.021967356070801483,0.028659030240659463,95
24,Prototroph growth,2,0.005586689548457629,0.021967356070801483,0.027554045619259112,95
24,Prototroph growth,3,0.010991224172008325,0.021967356070801483,0.03295858024280981,95
24,Prototroph growth,4,0.008952422471743719,0.021967356070801483,0.0309197785425452,95
24,Prototroph growth,5,0.007105173451870474,0.021967356070801483,0.029072529522671958,95
24,Prototroph growth,6,0.009697965654440449,0.021967356070801483,0.03166532172524193,95
